noisy_input,clean_output,difficulty,split
stationns,stations,medium,train
motroola,motorola,medium,train
steeriing,steering,medium,train
responnse,response,medium,train
potectorr,potector,medium,train
maet,mate,medium,train
bicicle,bicicleta,medium,train
slef,self,medium,train
gemran,german,medium,train
booss,boss,medium,train
clcik,click,medium,train
supporrts,supports,medium,train
vidr,vidrio,medium,train
tilees,tiles,medium,train
carc,carcan,medium,train
muski,musik,medium,train
thcik,thick,medium,train
brandinng,branding,medium,train
workiing,working,medium,train
messagiing,messaging,medium,train
galzed,glazed,medium,train
avrrcp,avrcp,medium,train
restauraant,restaurant,medium,train
smifree,simfree,medium,train
ttyrant,tyrant,medium,train
pparent,parent,medium,train
saand,sand,medium,train
dewdro,dewdrop,medium,train
convenieent,convenient,medium,train
exten,extend,medium,train
baackpacks,backpacks,medium,train
landlien,landline,medium,train
haedphones,headphones,medium,train
campiing,camping,medium,train
cardeanl,cardenal,medium,train
wrieless,wireless,medium,train
ukco,ukcoco,medium,train
pures,purse,medium,train
opitons,options,medium,train
senssor,sensor,medium,train
finleiner,fineliner,medium,train
woooneky,wooneky,medium,train
duall,dual,medium,train
recei,receipt,medium,train
keyboarrd,keyboard,medium,train
verzion,verizon,medium,train
poewrmax,powermax,medium,train
modle,model,medium,train
celullare,cellulare,medium,train
hemmng,hemming,medium,train
wieght,weight,medium,train
bubbelgum,bubblegum,medium,train
hydroge,hydrogel,medium,train
denos,denso,medium,train
ofifce,office,medium,train
brannd,brand,medium,train
mechannics,mechanics,medium,train
undiscover,undiscovery,medium,train
mlilion,million,medium,train
fairphon,fairphone,medium,train
travelng,traveling,medium,train
ttfoen,ttfone,medium,train
rveerse,reverse,medium,train
macraem,macrame,medium,train
hagner,hanger,medium,train
lakee,lake,medium,train
eeast,east,medium,train
marblee,marble,medium,train
ttopaz,topaz,medium,train
functon,function,medium,train
llength,length,medium,train
facied,faceid,medium,train
multipor,multiport,medium,train
wheell,wheel,medium,train
despicbale,despicable,medium,train
chasssi,chassis,medium,train
keeys,keys,medium,train
baham,bahama,medium,train
fitne,fitness,medium,train
volcannic,volcanic,medium,train
hangnig,hanging,medium,train
steeering,steering,medium,train
printt,print,medium,train
nnote,note,medium,train
edler,elder,medium,train
llavander,lavander,medium,train
printimg,printing,medium,train
classi,classic,medium,train
mcaro,macro,medium,train
garnite,granite,medium,train
dropp,drop,medium,train
isoalted,isolated,medium,train
feedeer,feeder,medium,train
fcaeid,faceid,medium,train
soyess,soyes,medium,train
sassmung,sasmung,medium,train
exclusi,exclusive,medium,train
ietm,item,medium,train
amatr,amatrur,medium,train
lago,lagoon,medium,train
halolween,halloween,medium,train
facebo,facebook,medium,train
phtoo,photo,medium,train
maxco,maxcom,medium,train
imagign,imaging,medium,train
dobule,double,medium,train
motoo,moto,medium,train
eaarbuds,earbuds,medium,train
keyonee,keyone,medium,train
reecognition,recognition,medium,train
zunat,zunate,medium,train
ttravel,travel,medium,train
true,truely,medium,train
bump,bumper,medium,train
pprivacy,privacy,medium,train
alpah,alpha,medium,train
eearphones,earphones,medium,train
kamre,kamer,medium,train
royol,royole,medium,train
pearlesce,pearlescent,medium,train
coomputers,computers,medium,train
ruond,round,medium,train
pencli,pencil,medium,train
mnis,mins,medium,train
hootneee,hootnee,medium,train
witeeless,witeless,medium,train
sllots,slots,medium,train
connectoor,connector,medium,train
bonuss,bonus,medium,train
fetaure,feature,medium,train
caxussd,caxusd,medium,train
sppark,spark,medium,train
vehiicle,vehicle,medium,train
mapss,maps,medium,train
asuss,asus,medium,train
taank,tank,medium,train
earht,earth,medium,train
caterplilar,caterpillar,medium,train
cabinest,cabinets,medium,train
flashlihgt,flashlight,medium,train
bicicltea,bicicleta,medium,train
collectio,collection,medium,train
acecss,access,medium,train
rueged,rugeed,medium,train
ligthweight,lightweight,medium,train
coer,core,medium,train
epxansion,expansion,medium,train
hemmign,hemming,medium,train
onepuls,oneplus,medium,train
table,tablet,medium,train
gigaest,gigaset,medium,train
tooyvian,toyvian,medium,train
imgaing,imaging,medium,train
nitor,nitro,medium,train
snapdrago,snapdragon,medium,train
fitting,fittings,medium,train
stude,student,medium,train
iosn,ions,medium,train
dveil,devil,medium,train
nnoise,noise,medium,train
messaginng,messaging,medium,train
sliider,slider,medium,train
mangaement,management,medium,train
ultralightt,ultralight,medium,train
smarpphoen,smarpphone,medium,train
creaitve,creative,medium,train
shimaon,shimano,medium,train
peefct,pefect,medium,train
knoob,knob,medium,train
lotts,lots,medium,train
exlcuisve,exlcusive,medium,train
waistbga,waistbag,medium,train
impatc,impact,medium,train
smokee,smoke,medium,train
verizo,verizon,medium,train
schnurgebundeenes,schnurgebundenes,medium,train
couvertture,couverture,medium,train
shiel,shield,medium,train
lnog,long,medium,train
staable,stable,medium,train
ssmallest,smallest,medium,train
iionic,ionic,medium,train
tablest,tablets,medium,train
peeno,peno,medium,train
granit,granite,medium,train
electroplatde,electroplated,medium,train
embossde,embossed,medium,train
intrinsical,intrinsically,medium,train
premimu,premium,medium,train
factoory,factory,medium,train
sstar,star,medium,train
cred,credit,medium,train
bracel,bracelet,medium,train
moonligh,moonlight,medium,train
shete,sheet,medium,train
turnarountdech,turnaroundtech,medium,train
pluss,plus,medium,train
creeamy,creamy,medium,train
jappan,japan,medium,train
braceleet,bracelet,medium,train
bateyr,batery,medium,train
fettch,fetch,medium,train
ssketch,sketch,medium,train
chpi,chip,medium,train
stikcer,sticker,medium,train
wsateland,wasteland,medium,train
warrm,warm,medium,train
screwdrive,screwdrivers,medium,train
xpllora,xplora,medium,train
primoo,primo,medium,train
deepsae,deepsea,medium,train
passpo,passport,medium,train
professioanl,professional,medium,train
aynfey,aynefy,medium,train
efficieency,efficiency,medium,train
glaaxy,galaxy,medium,train
argetn,argent,medium,train
blackivew,blackview,medium,train
stannding,standing,medium,train
interstella,interstellar,medium,train
cviilian,civilian,medium,train
minifikner,minifinker,medium,train
noova,nova,medium,train
aocuto,acouto,medium,train
germaan,german,medium,train
materia,material,medium,train
busines,business,medium,train
palyback,playback,medium,train
asixxisx,asixxsix,medium,train
qqmoora,qqmora,medium,train
younng,young,medium,train
haezl,hazel,medium,train
amar,amarid,medium,train
defincii,definici,medium,train
anndroids,androids,medium,train
nnaosim,nanosim,medium,train
kklpzz,kkplzz,medium,train
bonnus,bonus,medium,train
reuqired,required,medium,train
spesey,speesy,medium,train
coombo,combo,medium,train
hombr,hombres,medium,train
mootrcycle,motorcycle,medium,train
ssteel,steel,medium,train
jlely,jelly,medium,train
communciator,communicator,medium,train
obsidia,obsidian,medium,train
internner,interner,medium,train
consumable,consumables,medium,train
senssing,sensing,medium,train
blcakish,blackish,medium,train
receive,receiver,medium,train
mettal,metal,medium,train
vbeestlife,vbestlife,medium,train
everyady,everyday,medium,train
youn,young,medium,train
cllear,clear,medium,train
glacie,glacier,medium,train
shaek,shake,medium,train
aplpied,applied,medium,train
combiend,combined,medium,train
mystiquee,mystique,medium,train
wlel,well,medium,train
snuny,sunny,medium,train
gooled,goled,medium,train
steaalth,stealth,medium,train
lanyrads,lanyards,medium,train
capaciti,capacities,medium,train
ttorx,torx,medium,train
dynami,dynamic,medium,train
detecttion,detection,medium,train
acee,ace,medium,train
eltie,elite,medium,train
xploar,xplora,medium,train
phable,phablet,medium,train
magsaafe,magsafe,medium,train
geermany,germany,medium,train
luodspeakers,loudspeakers,medium,train
brows,browser,medium,train
cpoper,copper,medium,train
charcooal,charcoal,medium,train
zipepr,zipper,medium,train
memoyr,memory,medium,train
trita,tritam,medium,train
toony,tony,medium,train
cenetr,center,medium,train
raainbuvvy,rainbuvvy,medium,train
wloves,wolves,medium,train
dispplay,display,medium,train
interstell,interstellar,medium,train
cnady,candy,medium,train
lightewight,lightweight,medium,train
engine,engines,medium,train
wanlut,walnut,medium,train
gleu,glue,medium,train
gfaf,gaff,medium,train
pohnewith,phonewith,medium,train
atmso,atmos,medium,train
netowrk,network,medium,train
mikinnoa,mikinona,medium,train
ediifice,edifice,medium,train
quda,quad,medium,train
beauitful,beautiful,medium,train
pullre,puller,medium,train
hcmob,hcmobi,medium,train
ultiimate,ultimate,medium,train
mcsc,mccs,medium,train
colthes,clothes,medium,train
mobillity,mobility,medium,train
clcok,clock,medium,train
leeap,leap,medium,train
pneo,peno,medium,train
tabletpo,tabletop,medium,train
cretaive,creative,medium,train
teenagres,teenagers,medium,train
collud,colud,medium,train
exttra,extra,medium,train
hakidze,hakidzel,medium,train
deul,duel,medium,train
flloral,floral,medium,train
fouodl,foudol,medium,train
cyrrus,cyrus,medium,train
angi,agni,medium,train
compan,company,medium,train
dorp,drop,medium,train
mits,mist,medium,train
piine,pine,medium,train
stansd,stands,medium,train
microbia,microbial,medium,train
pllay,play,medium,train
heliio,helio,medium,train
megapixe,megapixel,medium,train
stunnign,stunning,medium,train
sytlish,stylish,medium,train
metero,meteor,medium,train
compplex,complex,medium,train
monit,monitor,medium,train
besytyo,bestyyo,medium,train
poeld,poled,medium,train
turanroundtech,turnaroundtech,medium,train
carrieers,carriers,medium,train
gion,gionee,medium,train
joojofuny,jojofuny,medium,train
asai,asia,medium,train
coslpay,cosplay,medium,train
shkae,shake,medium,train
weihgt,weight,medium,train
uitrra,uitra,medium,train
offi,office,medium,train
gemss,gems,medium,train
proceessor,processor,medium,train
setel,steel,medium,train
tripel,triple,medium,train
moveis,movies,medium,train
dial,dialer,medium,train
nneckhanging,neckhanging,medium,train
poylester,polyester,medium,train
immers,immerse,medium,train
protect,protecter,medium,train
dropprooof,dropproof,medium,train
prtoection,protection,medium,train
ultarlight,ultralight,medium,train
underwaater,underwater,medium,train
germ,german,medium,train
despicabl,despicable,medium,train
activee,active,medium,train
prims,prism,medium,train
speake,speaker,medium,train
leeitz,leitz,medium,train
rrugeed,rugeed,medium,train
haands,hands,medium,train
nothng,nothing,medium,train
deefy,defy,medium,train
matee,mate,medium,train
optiosn,options,medium,train
photograph,photography,medium,train
orrange,orange,medium,train
geemarrc,geemarc,medium,train
blet,belt,medium,train
stabilisatino,stabilisation,medium,train
preiscope,periscope,medium,train
mikino,mikinona,medium,train
dimenisonal,dimensional,medium,train
robsut,robust,medium,train
brandign,branding,medium,train
tlakie,talkie,medium,train
fnuda,funda,medium,train
speake,speakers,medium,train
siimlock,simlock,medium,train
acrtic,arctic,medium,train
gumnan,gunman,medium,train
rainubvvy,rainbuvvy,medium,train
spaare,spare,medium,train
tootrity,totority,medium,train
sprots,sports,medium,train
sstortford,stortford,medium,train
atrue,ature,medium,train
laadies,ladies,medium,train
location,locations,medium,train
bedrooom,bedroom,medium,train
ulewa,uleway,medium,train
worlld,world,medium,train
seflie,selfie,medium,train
modell,model,medium,train
creamveganleatherr,creamveganleather,medium,train
traavsim,travsim,medium,train
surrface,surface,medium,train
griids,grids,medium,train
orrigin,origin,medium,train
aduio,audio,medium,train
schwraz,schwarz,medium,train
iriduim,iridium,medium,train
carbno,carbon,medium,train
cuet,cute,medium,train
hgihspeed,highspeed,medium,train
portalbe,portable,medium,train
ftiness,fitness,medium,train
mechaniics,mechanics,medium,train
fixeed,fixed,medium,train
ttmobile,tmobile,medium,train
klappp,klapp,medium,train
aqey,aqye,medium,train
allgorithms,algorithms,medium,train
consmuables,consumables,medium,train
biirthday,birthday,medium,train
messaaging,messaging,medium,train
foldin,folding,medium,train
baackbeat,backbeat,medium,train
starrgaze,stargaze,medium,train
packaginng,packaging,medium,train
lightting,lighting,medium,train
nipppon,nippon,medium,train
containe,container,medium,train
loudspeaekrs,loudspeakers,medium,train
radiatorr,radiator,medium,train
smar,smarty,medium,train
saviing,saving,medium,train
pltaform,platform,medium,train
radiattor,radiator,medium,train
wrrist,wrist,medium,train
fjaas,fajas,medium,train
trcaker,tracker,medium,train
mililon,million,medium,train
fulvliew,fullview,medium,train
helpde,helpdesk,medium,train
charco,charcoal,medium,train
coolng,cooling,medium,train
remdagic,redmagic,medium,train
soudn,sound,medium,train
contro,control,medium,train
wristwatc,wristwatch,medium,train
hdmii,hdmi,medium,train
headphoone,headphone,medium,train
lockde,locked,medium,train
trreadmill,treadmill,medium,train
cosiiki,cosiki,medium,train
hallooween,halloween,medium,train
crannk,crank,medium,train
luod,loud,medium,train
stbailizer,stabilizer,medium,train
blockiing,blocking,medium,train
cancellimg,cancelling,medium,train
superzoo,superzoom,medium,train
dahs,dash,medium,train
yarongte,yarongtech,medium,train
unloocking,unlocking,medium,train
colllectors,collectors,medium,train
solts,slots,medium,train
paansonic,panasonic,medium,train
ssuction,suction,medium,train
eearpiece,earpiece,medium,train
gadge,gadget,medium,train
spce,spec,medium,train
regulatoory,regulatory,medium,train
eliet,elite,medium,train
lussh,lush,medium,train
aappearance,appearance,medium,train
nuee,neue,medium,train
otca,octa,medium,train
cosmiic,cosmic,medium,train
eraseer,eraser,medium,train
drvie,drive,medium,train
emproia,emporia,medium,train
satsleeeve,satsleeve,medium,train
gamin,gaming,medium,train
neeck,neck,medium,train
stylle,style,medium,train
claor,claro,medium,train
leatherr,leather,medium,train
pocoo,poco,medium,train
spcek,speck,medium,train
gfifgaff,giffgaff,medium,train
ppellicle,pellicle,medium,train
leng,length,medium,train
camonn,camon,medium,train
productt,product,medium,train
vodfaoneform,vodafoneform,medium,train
unwia,uniwa,medium,train
graed,grade,medium,train
strnog,strong,medium,train
trackin,tracking,medium,train
bluetotoh,bluetooth,medium,train
tougehned,toughened,medium,train
jlco,jlcoqk,medium,train
foldimg,folding,medium,train
liibre,libre,medium,train
dayllite,daylite,medium,train
proudct,product,medium,train
facee,face,medium,train
autofoc,autofocus,medium,train
intellignece,intelligence,medium,train
secur,secure,medium,train
hands,handset,medium,train
holgoraphic,holographic,medium,train
listenimg,listening,medium,train
voodafoneform,vodafoneform,medium,train
presentaitons,presentations,medium,train
brrowser,browser,medium,train
knbo,knob,medium,train
