noisy_input,clean_output,difficulty,split
leuyz,leitz,hard,train
fowrn,horn,hard,train
pereto,preto,hard,train
peogecive,peotective,hard,train
gugxiooz,gugxiom,hard,train
pocktss,pockets,hard,train
fingerriin,fingerprint,hard,train
morccca,moroccan,hard,train
acnswee,answer,hard,train
stsr,star,hard,train
krndhold,redhood,hard,train
suppooots,supports,hard,train
mesaage,messages,hard,train
istqndss,stands,hard,train
languaav,languag,hard,train
includivg,including,hard,train
cari,capri,hard,train
backberry,blackberry,hard,train
wixido,windows,hard,train
parcti,practical,hard,train
wattcr,water,hard,train
parts,parents,hard,train
zsmar,smart,hard,train
eqksirr,easier,hard,train
hmpofialne,emporiaone,hard,train
zertfiiziert,zertifiziert,hard,train
intnera,internal,hard,train
scratchoreof,scratchproof,hard,train
tepledo,telefono,hard,train
rracka,rack,hard,train
amrrc,american,hard,train
cpnncete,connected,hard,train
bfafle,baffle,hard,train
slqpq,slap,hard,train
cliicir,clicker,hard,train
rwwl,real,hard,train
kxmartphoen,smartphone,hard,train
lpk,lock,hard,train
baabyop,babypone,hard,train
airovoc,airvooc,hard,train
llibetoo,liberto,hard,train
fiitsf,fits,hard,train
rodee,rose,hard,train
mtcua,actua,hard,train
sudolked,unloked,hard,train
pgoful,profile,hard,train
dal,dial,hard,train
lohlipo,lollipop,hard,train
llqays,always,hard,train
brriwsezrs,browsers,hard,train
gaqspda,galpada,hard,train
bnoz,bronze,hard,train
suppoprt,supports,hard,train
bhwe,base,hard,train
floatinnn,floating,hard,train
lust,list,hard,train
rrtudy,study,hard,train
teikkess,thickness,hard,train
cllakshelll,clamshell,hard,train
qrows,browsing,hard,train
hleypfesk,helpdesk,hard,train
scwens,screens,hard,train
eivxes,devices,hard,train
griap,grip,hard,train
svarikling,sparkling,hard,train
muoticharr,multicharger,hard,train
binagoo,bingo,hard,train
letn,length,hard,train
ghrai,gray,hard,train
uuikfix,quickfix,hard,train
attim,atom,hard,train
dfie,drive,hard,train
enezizier,energizer,hard,train
volgdnic,volcanic,hard,train
ilkal,ikall,hard,train
hecrharge,hypercharge,hard,train
rhneavones,rhinestones,hard,train
duplxe,duplex,hard,train
rgemojvabl,removable,hard,train
arrrtfon,artfone,hard,train
bossis,boss,hard,train
xhate,xmage,hard,train
raahnywhere,anywhere,hard,train
briiiish,british,hard,train
hokss,hooks,hard,train
wnidpryo,windproof,hard,train
pphifi,hifi,hard,train
gaffeep,gaffer,hard,train
bdriffe,bediffer,hard,train
bhoeamin,bohemian,hard,train
jrasee,eraser,hard,train
touchreeen,touchscreen,hard,train
cbbkw,cobble,hard,train
signdd,designed,hard,train
dfish,fish,hard,train
tfpe,tape,hard,train
doqtdroo,dotdrop,hard,train
borderlecf,borderless,hard,train
ktet,gret,hard,train
smartwaf,smartwatches,hard,train
chicldwee,childweet,hard,train
outsso,outdoor,hard,train
adaprieev,adaptive,hard,train
ukmibileaccessories,ukmobileaccessories,hard,train
prui,premium,hard,train
trueee,true,hard,train
clsisca,classical,hard,train
ldetl,lderly,hard,train
sjieel,shield,hard,train
lhass,class,hard,train
fofgetng,forgetting,hard,train
tupor,supports,hard,train
hko,halo,hard,train
cicilowi,ciciglow,hard,train
alin,falling,hard,train
rperseeent,represent,hard,train
ttrugfl,truffle,hard,train
srqom,raom,hard,train
wiinndlw,window,hard,train
stioicyk,sticky,hard,train
hssk,hscsd,hard,train
sunnsy,sunny,hard,train
vqdt,vast,hard,train
hadwrittng,handwriting,hard,train
editivn,edition,hard,train
butrrer,butter,hard,train
dougdoos,outdoors,hard,train
smarpphtoone,smarpphone,hard,train
ekui,emui,hard,train
staknd,standing,hard,train
sieu,side,hard,train
wppan,wlan,hard,train
hjoteer,hunter,hard,train
cypbre,cyber,hard,train
nneoxn,neon,hard,train
ranl,ranura,hard,train
leattepr,leather,hard,train
oiia,nokia,hard,train
rwuio,radio,hard,train
aaes,case,hard,train
punasovic,panasonic,hard,train
nace,nice,hard,train
outwlt,outlets,hard,train
electria,electric,hard,train
rmcorde,recorder,hard,train
oaackli,backlit,hard,train
stte,setting,hard,train
caolldr,caller,hard,train
lrbtoection,protection,hard,train
zeu,zeus,hard,train
celltuwr,cellular,hard,train
inaill,vanilla,hard,train
pjoewth,phonewith,hard,train
hemmibd,hemming,hard,train
stwav,hotwav,hard,train
onylyb,only,hard,train
fssiboto,fossibot,hard,train
plrtalb,portable,hard,train
angku,languag,hard,train
paretnnso,parents,hard,train
ensataul,entatial,hard,train
cacnelllinbg,cancelling,hard,train
adfanczd,advanced,hard,train
sdhimm,shimmer,hard,train
confingurattoin,configuration,hard,train
pnrt,sprint,hard,train
kcakish,blackish,hard,train
clupes,couples,hard,train
kkplaozz,kkplzz,hard,train
mohnriaan,mondrian,hard,train
scrc,screens,hard,train
extendibloee,extendable,hard,train
trac,track,hard,train
bpa,espa,hard,train
gabpes,games,hard,train
kamreeni,kanredi,hard,train
folrrral,floral,hard,train
gtmorbil,tmobile,hard,train
jeepxse,deepsea,hard,train
geljo,reloj,hard,train
highr,higher,hard,train
trfee,tree,hard,train
moni,mini,hard,train
gras,otras,hard,train
bpuatificaion,beautification,hard,train
noiivgat,nougat,hard,train
aluimun,aluminum,hard,train
gsara,garage,hard,train
ttwilih,twilight,hard,train
tthicik,thick,hard,train
ccirlf,circle,hard,train
nwnvdo,landvo,hard,train
cases,case,hard,train
ark,akku,hard,train
oupre,super,hard,train
incudinngt,including,hard,train
upported,supported,hard,train
hseppa,hsdpa,hard,train
trik,trunk,hard,train
woosel,wooden,hard,train
hannd,handy,hard,train
dervr,deer,hard,train
waetpro,waterproof,hard,train
biid,bird,hard,train
confkgufatiin,configuration,hard,train
ahooon,lagoon,hard,train
sivlr,silver,hard,train
electytroniics,electronics,hard,train
slfee,sleek,hard,train
volanho,volcano,hard,train
nnotdes,notes,hard,train
inuees,minutes,hard,train
ionliie,online,hard,train
ocel,lovely,hard,train
ftose,frosted,hard,train
lmjie,lime,hard,train
masqieera,masquerade,hard,train
brapdcas,broadcast,hard,train
espoc,respond,hard,train
jurasa,thuraya,hard,train
hoynspott,hotspot,hard,train
vwrivzin,verizon,hard,train
raatimgs,rating,hard,train
becklis,blacklist,hard,train
botgoo,botton,hard,train
dsjt,dust,hard,train
comqasyt,compasty,hard,train
germsnyy,germany,hard,train
draglnnf,dragonfly,hard,train
drousdren,dropscreen,hard,train
audoit,audio,hard,train
iisolatled,isolated,hard,train
gsltop,desktop,hard,train
arlhnd,around,hard,train
zole,wolves,hard,train
stopaat,stopwatch,hard,train
zjnyae,zunate,hard,train
zeezy,azerty,hard,train
uovostra,movistar,hard,train
hnutgul,huntgold,hard,train
caasu,causal,hard,train
pfozessor,prozessor,hard,train
vetinla,vertical,hard,train
pplatfro,platform,hard,train
nekidr,nevir,hard,train
theer,thermal,hard,train
ckarcaol,charcoal,hard,train
ichoryme,chrome,hard,train
kjds,kids,hard,train
miriuai,mirusi,hard,train
tnosy,tony,hard,train
ugnbreeakab,unbreakable,hard,train
grsas,grays,hard,train
athho,atyhao,hard,train
fahdial,facial,hard,train
mfultioot,multiport,hard,train
eca,deca,hard,train
ganeepa,gamepad,hard,train
kooeran,korean,hard,train
cyani,cyan,hard,train
aginn,agni,hard,train
ssyiveo,swivel,hard,train
multpio,multiport,hard,train
jearyh,earth,hard,train
carlo,claro,hard,train
smt,smart,hard,train
goove,glove,hard,train
coope,coopers,hard,train
xlcuskve,exlcusive,hard,train
tenpeirn,tempering,hard,train
hemmibl,hemobllo,hard,train
polatgle,potable,hard,train
texutrm,textured,hard,train
tilzerr,silver,hard,train
quallcomm,qualcomm,hard,train
aeatom,atom,hard,train
prosixts,products,hard,train
qnteran,internal,hard,train
senneies,sennheiser,hard,train
lcm,ljcm,hard,train
mesmgin,messaging,hard,train
deeppseapp,deepsea,hard,train
eser,easier,hard,train
aadpe,adapter,hard,train
ywinfi,wifi,hard,train
pllaabck,playback,hard,train
crakve,creative,hard,train
earr,rear,hard,train
xact,activ,hard,train
traansflasa,transflash,hard,train
hannd,handbag,hard,train
typ,type,hard,train
sttxe,style,hard,train
nmvigat,navigatiaon,hard,train
iaef,deaf,hard,train
sspwaker,speakers,hard,train
brcxik,brick,hard,train
monei,mondrian,hard,train
reoj,reloj,hard,train
spped,speed,hard,train
ornamennts,ornaments,hard,train
motno,monitor,hard,train
glauz,glaze,hard,train
waedt,waist,hard,train
aayada,ayasha,hard,train
deztlx,detox,hard,train
veedho,veho,hard,train
emboos,embossed,hard,train
dcago,dragon,hard,train
priesp,prism,hard,train
oefeo,oreo,hard,train
shppp,shop,hard,train
mieisvm,minisim,hard,train
earno,earhook,hard,train
motof,motorola,hard,train
xbedfiferr,bediffer,hard,train
symuba,symbian,hard,train
lighttwei,lightweight,hard,train
hwrmniyos,harmonyos,hard,train
mcomgosit,composite,hard,train
wcdxm,wcdma,hard,train
rparv,spare,hard,train
boo,bose,hard,train
gatuidhaa,gatuida,hard,train
wfrkdeers,workers,hard,train
sahr,sharp,hard,train
qwrtz,qwertz,hard,train
outlaakya,outanaya,hard,train
pspir,paper,hard,train
wem,warm,hard,train
faaem,fame,hard,train
uprfde,upgrade,hard,train
akrt,alert,hard,train
giifts,gifts,hard,train
rpuoke,royole,hard,train
csper,copper,hard,train
stabilisat,stabilisation,hard,train
bvladmestor,bladestorm,hard,train
ciigams,cigars,hard,train
reemoit,remote,hard,train
redhono,redhood,hard,train
prarlesce,pearlescent,hard,train
tddmdom,toddmomy,hard,train
mictobali,microbial,hard,train
iicrecatiwn,icreation,hard,train
rewz,rear,hard,train
pearthn,peartune,hard,train
ckoko,colour,hard,train
brgaceletts,bracelets,hard,train
dnrwfrop,dewdrop,hard,train
piiix,pixi,hard,train
oiff,office,hard,train
cotbrl,control,hard,train
ayaassh,ayasha,hard,train
straaapin,straping,hard,train
unnpc,unlcok,hard,train
ywsilica,silica,hard,train
juel,duel,hard,train
mmorbin,morning,hard,train
drees,dress,hard,train
supplttring,supporting,hard,train
ckrrank,crank,hard,train
noelty,novelty,hard,train
pugladas,pulgadas,hard,train
miobstoone,moonstone,hard,train
sxhlselka,sxhlseller,hard,train
aeroaxctv,aeroactive,hard,train
dagylkite,daylite,hard,train
taglt,tablets,hard,train
definkition,definition,hard,train
sappceegrey,spacegrey,hard,train
stiabts,stratus,hard,train
fusibwn,fusion,hard,train
ntesal,tesla,hard,train
skciard,simcard,hard,train
blukeetkh,blueteeth,hard,train
warrrahtvy,warranty,hard,train
armil,amarillo,hard,train
starsvppae,starscape,hard,train
nivg,nova,hard,train
imae,imager,hard,train
ruhvy,ruby,hard,train
uteles,witeless,hard,train
ttvrbo,turbo,hard,train
slodg,sold,hard,train
biccilet,bicicleta,hard,train
sulpround,surround,hard,train
meetori,meteorite,hard,train
kinma,inmarsat,hard,train
mwate,mate,hard,train
ssssit,assist,hard,train
youttv,youth,hard,train
snspeck,speck,hard,train
coas,coastal,hard,train
decratsee,decorate,hard,train
tivatiof,activation,hard,train
yaronggtec,yarongtech,hard,train
shoee,shield,hard,train
guwtw,guwet,hard,train
thiik,thick,hard,train
cmponeen,component,hard,train
shwe,shake,hard,train
fahrsscia,fascia,hard,train
wxorllwdide,worldwide,hard,train
srt,stratus,hard,train
discvomey,discovery,hard,train
twrminab,terminal,hard,train
amerrohcan,american,hard,train
rclammps,clamps,hard,train
peotecit,peotective,hard,train
varrent,variant,hard,train
stuednttss,students,hard,train
euphoori,euphoria,hard,train
wovrkre,worker,hard,train
sttatin,station,hard,train
teeleph,telephone,hard,train
rminew,rainbow,hard,train
phattom,phantom,hard,train
muviik,musik,hard,train
lijkac,lilac,hard,train
aaitmatic,automatic,hard,train
tdeno,tecno,hard,train
lugna,luna,hard,train
taple,tape,hard,train
fingerorint,fingerprint,hard,train
nrdi,nord,hard,train
btttefy,battery,hard,train
bpcke,backbeat,hard,train
yuogn,young,hard,train
rhmova,removable,hard,train
omber,hombres,hard,train
keybooah,keyboard,hard,train
rceyuoed,recycled,hard,train
gzlwss,glass,hard,train
ppyist,plyisty,hard,train
leepa,leap,hard,train
tmcirophnoe,microphone,hard,train
anglre,angle,hard,train
coopma,compass,hard,train
smahlleesot,smallest,hard,train
fallllin,falling,hard,train
hlde,holder,hard,train
doocpk,dock,hard,train
llagre,large,hard,train
firerd,finder,hard,train
ziwoo,iqoo,hard,train
aazu,azul,hard,train
bbodyl,body,hard,train
camshiev,camshield,hard,train
skoce,socket,hard,train
zudhoo,zudoo,hard,train
gqo,glow,hard,train
underwtqe,underwater,hard,train
gnei,genuine,hard,train
inwdo,indoor,hard,train
clalssrbs,classes,hard,train
xwomii,xiaomi,hard,train
nokii,nokia,hard,train
virdeo,video,hard,train
aage,cage,hard,train
fconnfiguratio,configuration,hard,train
dejto,desktop,hard,train
hmobe,home,hard,train
raidatons,radiator,hard,train
uynllkmited,unlimited,hard,train
float,floating,hard,train
exprlenciing,experiencing,hard,train
nebpaa,nebula,hard,train
asatslesve,satsleeve,hard,train
skeecuong,sketching,hard,train
multifuncttionnalm,multifunctional,hard,train
goqvi,gravity,hard,train
damaafnte,diamante,hard,train
ceolpohn,cellpohone,hard,train
mitoh,motion,hard,train
oet,note,hard,train
cowhred,cowhide,hard,train
baflls,balls,hard,train
pfegctt,pefect,hard,train
hoeogrpbhic,holographic,hard,train
spureas,supereasy,hard,train
momnstone,moonstone,hard,train
ahsaait,ashata,hard,train
maatacha,matcha,hard,train
eas,east,hard,train
oaaynef,aynefy,hard,train
dischntinuee,discontinued,hard,train
dcok,dock,hard,train
fase,fame,hard,train
henblau,hellblau,hard,train
funre,finger,hard,train
ioncluskd,included,hard,train
autoocu,autofocus,hard,train
totqoru,totority,hard,train
dlcea,deca,hard,train
waatiiifyfu,watiifufu,hard,train
balp,flap,hard,train
dinratiom,vibration,hard,train
dirrgonfly,dragonfly,hard,train
wis,wide,hard,train
grehen,green,hard,train
loydsepalers,loudspeakers,hard,train
lluqeee,luqeeg,hard,train
uitraah,uitra,hard,train
olir,color,hard,train
nighqtt,night,hard,train
cxoajnig,coating,hard,train
brrraiedd,braided,hard,train
liknch,inch,hard,train
bacbcnat,backbeat,hard,train
saied,sided,hard,train
appkee,aplee,hard,train
klab,klapp,hard,train
geeii,gaeirt,hard,train
maraantth,amaranth,hard,train
alk,talk,hard,train
faltagl,faltbar,hard,train
nwvyg,navy,hard,train
waearant,warranty,hard,train
wxtrm,warm,hard,train
ttoon,ttfone,hard,train
hootnwe,hootnee,hard,train
heby,heavy,hard,train
univew,universe,hard,train
noy,tony,hard,train
actavtiom,activation,hard,train
kskng,king,hard,train
watkifuufj,watiifufu,hard,train
dxsi,uxsiya,hard,train
tooxaz,topaz,hard,train
tmooblieo,tmobile,hard,train
aatrfl,astral,hard,train
mlearninngz,learning,hard,train
ptic,optical,hard,train
mostb,misty,hard,train
wflashliigyt,flashlight,hard,train
tgimn,timing,hard,train
rhss,rohs,hard,train
dfafrrerg,sdfafrreg,hard,train
ceritfiide,certified,hard,train
pisels,pixels,hard,train
guuwt,guwet,hard,train
epe,deep,hard,train
windpfoof,windproof,hard,train
qqmorra,qqmora,hard,train
otcto,potector,hard,train
swuaaee,square,hard,train
bzone,bronze,hard,train
priedixtiv,predictive,hard,train
ydmesu,yoidesu,hard,train
bezes,bezels,hard,train
hvleu,bleu,hard,train
sjlid,sliding,hard,train
giag,gigabit,hard,train
pksm,prism,hard,train
orbamen,ornaments,hard,train
conneee,connect,hard,train
giasen,garsent,hard,train
trucnninmg,truning,hard,train
muas,muse,hard,train
ttwake,wake,hard,train
irrpads,ipads,hard,train
nyog,doogee,hard,train
inaclulded,included,hard,train
ssuxh,such,hard,train
aqa,aqye,hard,train
phantmo,phantom,hard,train
aibnuvy,rainbuvvy,hard,train
votty,kitty,hard,train
brcuellets,bracelets,hard,train
dqaauz,dauz,hard,train
mivelews,wireless,hard,train
smause,smasung,hard,train
ibtpsnet,internet,hard,train
bhoadr,board,hard,train
asspeech,speech,hard,train
clfaspsical,classical,hard,train
mrae,frame,hard,train
llical,local,hard,train
exclus,exclusive,hard,train
jaavk,jack,hard,train
egenndable,extendable,hard,train
uxltmate,ultimate,hard,train
amsof,amosfun,hard,train
copmstibilit,compatibility,hard,train
sldicrr,slider,hard,train
positionig,positioning,hard,train
ewtch,fetch,hard,train
zcjboi,hcmobi,hard,train
higspeeeed,highspeed,hard,train
lare,layer,hard,train
hlee,hole,hard,train
yoou,youth,hard,train
bqsg,bags,hard,train
aaxpn,axon,hard,train
bfaeshlight,flashlight,hard,train
epolycst,polyester,hard,train
olobre,libre,hard,train
niea,nowa,hard,train
boscwh,bosch,hard,train
xpaprt,part,hard,train
lifdren,children,hard,train
dleskg,design,hard,train
fgzy,frzy,hard,train
kwvdrwt,kvadrat,hard,train
tcall,call,hard,train
respgnsvec,responsive,hard,train
ippper,zipper,hard,train
vestlide,vbestlife,hard,train
rhspbod,respond,hard,train
lashlgh,flashlights,hard,train
aqahss,ayasha,hard,train
meecahsnics,mechanics,hard,train
esre,desire,hard,train
dua,dura,hard,train
ermihbal,terminal,hard,train
prsmieer,premier,hard,train
fingerrpitt,fingerprint,hard,train
surrfinn,surfing,hard,train
mijdle,module,hard,train
shqooot,shoot,hard,train
gsoldz,gold,hard,train
hogk,hook,hard,train
fapn,flap,hard,train
chaarg,charger,hard,train
eiaalaay,himalaya,hard,train
bwlls,balls,hard,train
sumbixnt,symbian,hard,train
cretor,creator,hard,train
bgad,band,hard,train
didqisveain,didiseaon,hard,train
spun,sound,hard,train
ppcimputer,computer,hard,train
liem,lime,hard,train
miw,mins,hard,train
krypa,keypad,hard,train
phokograhpy,photography,hard,train
yaahiti,tahiti,hard,train
gsfgafff,giffgaff,hard,train
lcetrjoplated,electroplated,hard,train
booxe,boxes,hard,train
wzetig,weight,hard,train
ojell,jelly,hard,train
sueerr,supper,hard,train
ctysgal,crystal,hard,train
bcdine,business,hard,train
toopsr,tools,hard,train
contioulller,controller,hard,train
gnubka,nubia,hard,train
rewuiewd,required,hard,train
sigcnoe,single,hard,train
llila,lilac,hard,train
sjhoo,shoot,hard,train
gliteet,glitter,hard,train
cloduy,cloudy,hard,train
bliojdlkines,bloodlines,hard,train
syminer,shimmer,hard,train
huoooks,hooks,hard,train
lousde,loudest,hard,train
cmpwas,compass,hard,train
tturbchargez,turbocharge,hard,train
coponent,component,hard,train
bbublegum,bubblegum,hard,train
warchma,watchmaker,hard,train
bicicle,bicicleta,hard,train
aurfo,aurora,hard,train
extver,extreme,hard,train
diaaperr,dialer,hard,train
mns,umts,hard,train
montho,months,hard,train
hynieje,hygiene,hard,train
stnrto,start,hard,train
grtgeeen,greygreen,hard,train
brbaacer,bracers,hard,train
entwd,extend,hard,train
rojol,royole,hard,train
iipma,impact,hard,train
langf,long,hard,train
ppucnh,punch,hard,train
hekavi,healvian,hard,train
hga,heat,hard,train
rafa,mara,hard,train
cbuttrq,butter,hard,train
teqenss,teens,hard,train
continuuos,continuous,hard,train
etins,mins,hard,train
aalirt,alert,hard,train
aazr,razr,hard,train
aacgsnt,argent,hard,train
papugs,plugs,hard,train
auyomtac,automatic,hard,train
raniprloof,rainproof,hard,train
lgithweiight,lightweight,hard,train
fcpnt,front,hard,train
eldrrel,elderly,hard,train
frefutbihsed,refurbished,hard,train
tgnidest,thinnest,hard,train
foor,four,hard,train
sgor,store,hard,train
